file,label
176787-5-0-7.wav,engine_idling
176787-5-0-8.wav,engine_idling
176787-5-0-9.wav,engine_idling
177537-7-0-0.wav,jackhammer
177537-7-0-1.wav,jackhammer
177537-7-0-10.wav,jackhammer
177537-7-0-11.wav,jackhammer
177537-7-0-12.wav,jackhammer
177537-7-0-13.wav,jackhammer
177537-7-0-14.wav,jackhammer
177537-7-0-15.wav,jackhammer
177537-7-0-16.wav,jackhammer
177537-7-0-17.wav,jackhammer
177537-7-0-18.wav,jackhammer
177537-7-0-19.wav,jackhammer
177537-7-0-2.wav,jackhammer
177537-7-0-20.wav,jackhammer
177537-7-0-21.wav,jackhammer
177537-7-0-22.wav,jackhammer
177537-7-0-23.wav,jackhammer
177537-7-0-24.wav,jackhammer
177537-7-0-25.wav,jackhammer
177537-7-0-26.wav,jackhammer
177537-7-0-27.wav,jackhammer
177537-7-0-28.wav,jackhammer
177537-7-0-29.wav,jackhammer
177537-7-0-3.wav,jackhammer
177537-7-0-30.wav,jackhammer
177537-7-0-31.wav,jackhammer
177537-7-0-4.wav,jackhammer
177537-7-0-5.wav,jackhammer
177537-7-0-6.wav,jackhammer
177537-7-0-7.wav,jackhammer
177537-7-0-8.wav,jackhammer
177537-7-0-9.wav,jackhammer
177537-7-1-0.wav,jackhammer
177537-7-1-1.wav,jackhammer
177537-7-1-10.wav,jackhammer
177537-7-1-2.wav,jackhammer
177537-7-1-3.wav,jackhammer
177537-7-1-4.wav,jackhammer
177537-7-1-5.wav,jackhammer
177537-7-1-6.wav,jackhammer
177537-7-1-7.wav,jackhammer
177537-7-1-8.wav,jackhammer
177537-7-1-9.wav,jackhammer
177537-7-2-0.wav,jackhammer
177537-7-2-1.wav,jackhammer
177592-5-0-0.wav,engine_idling
177592-5-0-1.wav,engine_idling
177592-5-0-10.wav,engine_idling
177592-5-0-2.wav,engine_idling
177592-5-0-3.wav,engine_idling
177592-5-0-4.wav,engine_idling
177592-5-0-5.wav,engine_idling
177592-5-0-6.wav,engine_idling
177592-5-0-7.wav,engine_idling
177592-5-0-8.wav,engine_idling
177592-5-0-9.wav,engine_idling
177620-3-0-20.wav,dog_bark
177620-3-0-21.wav,dog_bark
177620-3-0-25.wav,dog_bark
177620-3-0-8.wav,dog_bark
177621-0-0-0.wav,air_conditioner
177621-0-0-100.wav,air_conditioner
177621-0-0-104.wav,air_conditioner
177621-0-0-105.wav,air_conditioner
177621-0-0-109.wav,air_conditioner
177621-0-0-117.wav,air_conditioner
177621-0-0-120.wav,air_conditioner
177621-0-0-126.wav,air_conditioner
177621-0-0-127.wav,air_conditioner
177621-0-0-128.wav,air_conditioner
177621-0-0-145.wav,air_conditioner
177621-0-0-147.wav,air_conditioner
177621-0-0-2.wav,air_conditioner
177621-0-0-27.wav,air_conditioner
177621-0-0-31.wav,air_conditioner
177621-0-0-35.wav,air_conditioner
177621-0-0-46.wav,air_conditioner
177621-0-0-47.wav,air_conditioner
177621-0-0-48.wav,air_conditioner
177621-0-0-54.wav,air_conditioner
177621-0-0-57.wav,air_conditioner
177621-0-0-80.wav,air_conditioner
177621-0-0-88.wav,air_conditioner
177621-0-0-91.wav,air_conditioner
177621-0-0-93.wav,air_conditioner
177726-0-0-1.wav,air_conditioner
177726-0-0-10.wav,air_conditioner
177726-0-0-11.wav,air_conditioner
177726-0-0-12.wav,air_conditioner
177726-0-0-13.wav,air_conditioner
177726-0-0-14.wav,air_conditioner
177726-0-0-15.wav,air_conditioner
177726-0-0-17.wav,air_conditioner
177726-0-0-18.wav,air_conditioner
177726-0-0-19.wav,air_conditioner
177726-0-0-2.wav,air_conditioner
177726-0-0-21.wav,air_conditioner
177726-0-0-22.wav,air_conditioner
177726-0-0-23.wav,air_conditioner
177726-0-0-25.wav,air_conditioner
177726-0-0-26.wav,air_conditioner
177726-0-0-27.wav,air_conditioner
177726-0-0-28.wav,air_conditioner
177726-0-0-29.wav,air_conditioner
177726-0-0-3.wav,air_conditioner
177726-0-0-30.wav,air_conditioner
177726-0-0-31.wav,air_conditioner
177726-0-0-32.wav,air_conditioner
177726-0-0-33.wav,air_conditioner
177726-0-0-34.wav,air_conditioner
177726-0-0-36.wav,air_conditioner
177726-0-0-37.wav,air_conditioner
177726-0-0-5.wav,air_conditioner
177726-0-0-6.wav,air_conditioner
177726-0-0-7.wav,air_conditioner
177726-0-0-8.wav,air_conditioner
177726-0-0-9.wav,air_conditioner
177729-0-0-1.wav,air_conditioner
177729-0-0-106.wav,air_conditioner
177729-0-0-108.wav,air_conditioner
177729-0-0-111.wav,air_conditioner
177729-0-0-120.wav,air_conditioner
177729-0-0-128.wav,air_conditioner
177729-0-0-20.wav,air_conditioner
177729-0-0-22.wav,air_conditioner
177729-0-0-27.wav,air_conditioner
177729-0-0-28.wav,air_conditioner
177729-0-0-3.wav,air_conditioner
177729-0-0-38.wav,air_conditioner
177729-0-0-40.wav,air_conditioner
177729-0-0-42.wav,air_conditioner
177729-0-0-50.wav,air_conditioner
177729-0-0-51.wav,air_conditioner
177729-0-0-53.wav,air_conditioner
177729-0-0-58.wav,air_conditioner
177729-0-0-63.wav,air_conditioner
177729-0-0-67.wav,air_conditioner
177729-0-0-68.wav,air_conditioner
177729-0-0-69.wav,air_conditioner
177729-0-0-73.wav,air_conditioner
177729-0-0-74.wav,air_conditioner
177729-0-0-80.wav,air_conditioner
177729-0-0-82.wav,air_conditioner
177729-0-0-83.wav,air_conditioner
177729-0-0-89.wav,air_conditioner
177729-0-0-91.wav,air_conditioner
177729-0-0-97.wav,air_conditioner
177729-0-0-98.wav,air_conditioner
177742-0-0-10.wav,air_conditioner
177742-0-0-102.wav,air_conditioner
177742-0-0-111.wav,air_conditioner
177742-0-0-149.wav,air_conditioner
177742-0-0-161.wav,air_conditioner
177742-0-0-164.wav,air_conditioner
177742-0-0-165.wav,air_conditioner
177742-0-0-17.wav,air_conditioner
177742-0-0-178.wav,air_conditioner
177742-0-0-196.wav,air_conditioner
177742-0-0-202.wav,air_conditioner
177742-0-0-203.wav,air_conditioner
177742-0-0-204.wav,air_conditioner
177742-0-0-205.wav,air_conditioner
177742-0-0-211.wav,air_conditioner
177742-0-0-214.wav,air_conditioner
177742-0-0-3.wav,air_conditioner
177742-0-0-36.wav,air_conditioner
177742-0-0-49.wav,air_conditioner
177742-0-0-58.wav,air_conditioner
177742-0-0-67.wav,air_conditioner
177742-0-0-73.wav,air_conditioner
177742-0-0-84.wav,air_conditioner
177742-0-0-99.wav,air_conditioner
177756-2-0-10.wav,children_playing
177756-2-0-12.wav,children_playing
177756-2-0-16.wav,children_playing
177756-2-0-17.wav,children_playing
177756-2-0-19.wav,children_playing
177756-2-0-4.wav,children_playing
177756-2-0-5.wav,children_playing
177756-2-0-7.wav,children_playing
178099-9-0-0.wav,street_music
178099-9-0-1.wav,street_music
178099-9-0-10.wav,street_music
178099-9-0-12.wav,street_music
178099-9-0-6.wav,street_music
178099-9-0-7.wav,street_music
17810-3-0-0.wav,dog_bark
17810-3-1-0.wav,dog_bark
178115-1-0-0.wav,car_horn
178118-3-0-0.wav,dog_bark
178118-3-1-0.wav,dog_bark
178118-3-2-0.wav,dog_bark
178260-7-0-0.wav,jackhammer
178260-7-1-0.wav,jackhammer
178260-7-1-1.wav,jackhammer
178260-7-1-10.wav,jackhammer
178260-7-1-2.wav,jackhammer
178260-7-1-3.wav,jackhammer
178260-7-1-4.wav,jackhammer
178260-7-1-5.wav,jackhammer
178260-7-1-6.wav,jackhammer
178260-7-1-7.wav,jackhammer
178260-7-1-8.wav,jackhammer
178260-7-1-9.wav,jackhammer
178260-7-2-0.wav,jackhammer
178260-7-2-1.wav,jackhammer
178260-7-2-2.wav,jackhammer
178260-7-3-0.wav,jackhammer
178260-7-3-1.wav,jackhammer
178260-7-3-10.wav,jackhammer
178260-7-3-11.wav,jackhammer
178260-7-3-12.wav,jackhammer
178260-7-3-2.wav,jackhammer
178260-7-3-3.wav,jackhammer
178260-7-3-4.wav,jackhammer
178260-7-3-5.wav,jackhammer
178260-7-3-6.wav,jackhammer
178260-7-3-7.wav,jackhammer
178260-7-3-8.wav,jackhammer
178260-7-3-9.wav,jackhammer
178260-7-4-0.wav,jackhammer
178260-7-4-1.wav,jackhammer
178260-7-5-0.wav,jackhammer
178260-7-6-0.wav,jackhammer
178260-7-7-0.wav,jackhammer
178261-7-0-0.wav,jackhammer
178261-7-1-0.wav,jackhammer
178261-7-2-0.wav,jackhammer
178261-7-3-0.wav,jackhammer
178261-7-3-1.wav,jackhammer
178261-7-3-2.wav,jackhammer
178261-7-3-3.wav,jackhammer
178261-7-3-4.wav,jackhammer
178261-7-3-5.wav,jackhammer
178261-7-3-6.wav,jackhammer
178402-1-0-0.wav,car_horn
178497-3-0-1.wav,dog_bark
178497-3-0-3.wav,dog_bark
178497-3-0-4.wav,dog_bark
178497-3-0-6.wav,dog_bark
178520-2-0-11.wav,children_playing
178520-2-0-23.wav,children_playing
178520-2-0-27.wav,children_playing
178520-2-0-28.wav,children_playing
178520-2-0-29.wav,children_playing
178520-2-0-38.wav,children_playing
178520-2-0-39.wav,children_playing
178520-2-0-42.wav,children_playing
178521-2-0-18.wav,children_playing
178521-2-0-2.wav,children_playing
178521-2-0-22.wav,children_playing
178521-2-0-69.wav,children_playing
178521-2-0-7.wav,children_playing
178521-2-0-70.wav,children_playing
178521-2-0-86.wav,children_playing
178521-2-0-93.wav,children_playing
17853-5-0-0.wav,engine_idling
17853-5-0-1.wav,engine_idling
17853-5-0-10.wav,engine_idling
17853-5-0-11.wav,engine_idling
17853-5-0-12.wav,engine_idling
17853-5-0-13.wav,engine_idling
17853-5-0-14.wav,engine_idling
17853-5-0-15.wav,engine_idling
17853-5-0-2.wav,engine_idling
17853-5-0-3.wav,engine_idling
17853-5-0-4.wav,engine_idling
17853-5-0-5.wav,engine_idling
17853-5-0-6.wav,engine_idling
17853-5-0-7.wav,engine_idling
17853-5-0-8.wav,engine_idling
17853-5-0-9.wav,engine_idling
178686-0-0-1.wav,air_conditioner
178686-0-0-11.wav,air_conditioner
178686-0-0-12.wav,air_conditioner
178686-0-0-14.wav,air_conditioner
178686-0-0-15.wav,air_conditioner
178686-0-0-16.wav,air_conditioner
178686-0-0-17.wav,air_conditioner
178686-0-0-18.wav,air_conditioner
178686-0-0-19.wav,air_conditioner
178686-0-0-2.wav,air_conditioner
178686-0-0-21.wav,air_conditioner
178686-0-0-23.wav,air_conditioner
178686-0-0-3.wav,air_conditioner
178686-0-0-31.wav,air_conditioner
178686-0-0-33.wav,air_conditioner
178686-0-0-34.wav,air_conditioner
178686-0-0-38.wav,air_conditioner
178686-0-0-39.wav,air_conditioner
178686-0-0-42.wav,air_conditioner
178686-0-0-43.wav,air_conditioner
178686-0-0-44.wav,air_conditioner
178686-0-0-45.wav,air_conditioner
178686-0-0-46.wav,air_conditioner
178686-0-0-53.wav,air_conditioner
178686-0-0-55.wav,air_conditioner
178686-0-0-57.wav,air_conditioner
178686-0-0-6.wav,air_conditioner
178686-0-0-60.wav,air_conditioner
178686-0-0-63.wav,air_conditioner
178686-0-0-64.wav,air_conditioner
178686-0-0-65.wav,air_conditioner
178686-0-0-66.wav,air_conditioner
178686-0-0-67.wav,air_conditioner
178686-0-0-68.wav,air_conditioner
178686-0-0-7.wav,air_conditioner
178686-0-0-72.wav,air_conditioner
178686-0-0-8.wav,air_conditioner
178686-0-0-9.wav,air_conditioner
178825-2-0-4.wav,children_playing
178825-2-0-53.wav,children_playing
178825-2-0-62.wav,children_playing
178825-2-0-70.wav,children_playing
178825-2-0-74.wav,children_playing
178825-2-0-9.wav,children_playing
178825-2-0-95.wav,children_playing
178826-2-0-10.wav,children_playing
178826-2-0-12.wav,children_playing
178826-2-0-14.wav,children_playing
178826-2-0-16.wav,children_playing
178826-2-0-17.wav,children_playing
178826-2-0-20.wav,children_playing
178826-2-0-28.wav,children_playing
178826-2-0-39.wav,children_playing
179039-9-0-22.wav,street_music
179039-9-0-23.wav,street_music
179039-9-0-30.wav,street_music
179039-9-0-38.wav,street_music
179039-9-0-4.wav,street_music
179039-9-0-40.wav,street_music
179096-3-0-1.wav,dog_bark
179096-3-0-10.wav,dog_bark
179096-3-0-5.wav,dog_bark
179096-3-0-9.wav,dog_bark
17913-4-0-0.wav,drilling
17913-4-0-1.wav,drilling
17913-4-0-2.wav,drilling
17913-4-1-0.wav,drilling
17913-4-2-0.wav,drilling
179212-4-0-0.wav,drilling
179386-3-0-0.wav,dog_bark
179386-3-0-1.wav,dog_bark
179386-3-0-2.wav,dog_bark
179386-3-0-3.wav,dog_bark
179725-4-0-0.wav,drilling
17973-2-0-17.wav,children_playing
17973-2-0-21.wav,children_playing
17973-2-0-22.wav,children_playing
17973-2-0-29.wav,children_playing
17973-2-0-31.wav,children_playing
17973-2-0-32.wav,children_playing
17973-2-0-8.wav,children_playing
17973-2-0-9.wav,children_playing
179858-1-0-0.wav,car_horn
179860-1-0-0.wav,car_horn
179861-1-0-0.wav,car_horn
179862-1-0-0.wav,car_horn
179863-1-0-0.wav,car_horn
179864-1-0-0.wav,car_horn
179865-1-0-0.wav,car_horn
179866-1-0-0.wav,car_horn
179866-1-1-0.wav,car_horn
179867-1-0-0.wav,car_horn
179868-1-0-0.wav,car_horn
180029-4-1-0.wav,drilling
180029-4-10-0.wav,drilling
180029-4-11-0.wav,drilling
180029-4-12-0.wav,drilling
180029-4-13-0.wav,drilling
180029-4-14-0.wav,drilling
180029-4-15-0.wav,drilling
180029-4-16-0.wav,drilling
180029-4-19-0.wav,drilling
180029-4-2-0.wav,drilling
180029-4-20-0.wav,drilling
180029-4-4-0.wav,drilling
180029-4-5-0.wav,drilling
180029-4-6-0.wav,drilling
180029-4-7-0.wav,drilling
180029-4-8-0.wav,drilling
180029-4-9-0.wav,drilling
180052-3-0-0.wav,dog_bark
180052-3-0-1.wav,dog_bark
180052-3-0-3.wav,dog_bark
180052-3-0-4.wav,dog_bark
180057-9-0-11.wav,street_music
180057-9-0-20.wav,street_music
180057-9-0-34.wav,street_music
180057-9-0-36.wav,street_music
180057-9-0-5.wav,street_music
180057-9-0-7.wav,street_music
180125-4-0-16.wav,drilling
180125-4-0-17.wav,drilling
180125-4-1-3.wav,drilling
180125-4-1-5.wav,drilling
180125-4-1-7.wav,drilling
180125-4-1-8.wav,drilling
180125-4-2-1.wav,drilling
180125-4-2-13.wav,drilling
180125-4-2-14.wav,drilling
180125-4-2-15.wav,drilling
180125-4-2-17.wav,drilling
180125-4-3-0.wav,drilling
180125-4-3-1.wav,drilling
180125-4-3-10.wav,drilling
180125-4-3-2.wav,drilling
180125-4-3-22.wav,drilling
180125-4-3-24.wav,drilling
180125-4-3-4.wav,drilling
180126-4-0-0.wav,drilling
180126-4-1-0.wav,drilling
180126-4-1-1.wav,drilling
180126-4-1-2.wav,drilling
180126-4-2-0.wav,drilling
180126-4-3-0.wav,drilling
180126-4-4-0.wav,drilling
180126-4-4-1.wav,drilling
180126-4-4-2.wav,drilling
180127-4-0-0.wav,drilling
180127-4-0-1.wav,drilling
180127-4-0-10.wav,drilling
180127-4-0-11.wav,drilling
180127-4-0-12.wav,drilling
180127-4-0-13.wav,drilling
180127-4-0-14.wav,drilling
180127-4-0-15.wav,drilling
180127-4-0-16.wav,drilling
180127-4-0-17.wav,drilling
180127-4-0-18.wav,drilling
180127-4-0-19.wav,drilling
180127-4-0-2.wav,drilling
180127-4-0-20.wav,drilling
180127-4-0-21.wav,drilling
180127-4-0-3.wav,drilling
180127-4-0-4.wav,drilling
180127-4-0-5.wav,drilling
180127-4-0-6.wav,drilling
180127-4-0-7.wav,drilling
180127-4-0-8.wav,drilling
180127-4-0-9.wav,drilling
180128-4-0-0.wav,drilling
180128-4-11-0.wav,drilling
180128-4-11-1.wav,drilling
180128-4-12-0.wav,drilling
180128-4-13-0.wav,drilling
180128-4-14-0.wav,drilling
180128-4-16-1.wav,drilling
180128-4-17-0.wav,drilling
180128-4-4-0.wav,drilling
180128-4-5-0.wav,drilling
180128-4-6-0.wav,drilling
180128-4-6-1.wav,drilling
180128-4-6-2.wav,drilling
180128-4-7-0.wav,drilling
180128-4-7-2.wav,drilling
180128-4-7-3.wav,drilling
180128-4-7-4.wav,drilling
180128-4-7-5.wav,drilling
180128-4-9-0.wav,drilling
180132-4-0-0.wav,drilling
180132-4-1-0.wav,drilling
180132-4-2-0.wav,drilling
180132-4-3-0.wav,drilling
180134-4-1-3.wav,drilling
180134-4-1-7.wav,drilling
180134-4-1-8.wav,drilling
180134-4-1-9.wav,drilling
180134-4-2-0.wav,drilling
180134-4-2-1.wav,drilling
180134-4-2-11.wav,drilling
180134-4-2-13.wav,drilling
180134-4-2-15.wav,drilling
180134-4-2-16.wav,drilling
180134-4-2-17.wav,drilling
180134-4-2-19.wav,drilling
180134-4-2-3.wav,drilling
180134-4-2-4.wav,drilling
180134-4-2-5.wav,drilling
180134-4-2-6.wav,drilling
180134-4-2-9.wav,drilling
180156-1-0-0.wav,car_horn
180156-1-1-0.wav,car_horn
180156-1-10-0.wav,car_horn
180156-1-11-0.wav,car_horn
180156-1-12-0.wav,car_horn
180156-1-2-0.wav,car_horn
180156-1-3-0.wav,car_horn
180156-1-4-0.wav,car_horn
180156-1-5-0.wav,car_horn
180156-1-6-0.wav,car_horn
180156-1-7-0.wav,car_horn
180156-1-8-0.wav,car_horn
180156-1-9-0.wav,car_horn
180256-3-0-0.wav,dog_bark
180256-3-0-1.wav,dog_bark
180256-3-0-2.wav,dog_bark
180256-3-0-3.wav,dog_bark
180257-3-0-1.wav,dog_bark
180257-3-0-3.wav,dog_bark
180257-3-0-4.wav,dog_bark
180257-3-0-5.wav,dog_bark
180937-4-0-11.wav,drilling
180937-4-0-13.wav,drilling
180937-4-0-14.wav,drilling
180937-4-0-19.wav,drilling
180937-4-0-20.wav,drilling
180937-4-1-12.wav,drilling
180937-4-1-20.wav,drilling
180937-4-1-27.wav,drilling
180937-4-1-30.wav,drilling
180937-4-1-46.wav,drilling
180937-4-1-47.wav,drilling
180937-4-1-54.wav,drilling
180937-4-2-1.wav,drilling
180937-4-2-2.wav,drilling
180937-4-3-12.wav,drilling
180937-4-3-9.wav,drilling
180937-7-0-0.wav,jackhammer
180937-7-0-1.wav,jackhammer
180937-7-0-2.wav,jackhammer
180937-7-0-4.wav,jackhammer
180937-7-0-5.wav,jackhammer
180937-7-0-6.wav,jackhammer
180937-7-1-0.wav,jackhammer
180937-7-1-1.wav,jackhammer
180937-7-1-10.wav,jackhammer
180937-7-1-11.wav,jackhammer
180937-7-1-12.wav,jackhammer
180937-7-1-13.wav,jackhammer
180937-7-1-14.wav,jackhammer
180937-7-1-15.wav,jackhammer
180937-7-1-2.wav,jackhammer
180937-7-1-3.wav,jackhammer
180937-7-1-4.wav,jackhammer
180937-7-1-5.wav,jackhammer
180937-7-1-6.wav,jackhammer
180937-7-1-7.wav,jackhammer
180937-7-1-8.wav,jackhammer
180937-7-1-9.wav,jackhammer
180937-7-2-0.wav,jackhammer
180937-7-2-1.wav,jackhammer
180937-7-2-10.wav,jackhammer
180937-7-2-2.wav,jackhammer
180937-7-2-3.wav,jackhammer
180937-7-2-4.wav,jackhammer
180937-7-2-5.wav,jackhammer
180937-7-2-6.wav,jackhammer
180937-7-2-7.wav,jackhammer
180937-7-2-8.wav,jackhammer
180937-7-2-9.wav,jackhammer
180937-7-3-0.wav,jackhammer
180937-7-3-1.wav,jackhammer
180937-7-3-10.wav,jackhammer
180937-7-3-11.wav,jackhammer
180937-7-3-12.wav,jackhammer
180937-7-3-13.wav,jackhammer
180937-7-3-14.wav,jackhammer
180937-7-3-15.wav,jackhammer
180937-7-3-17.wav,jackhammer
180937-7-3-18.wav,jackhammer
180937-7-3-19.wav,jackhammer
180937-7-3-2.wav,jackhammer
180937-7-3-20.wav,jackhammer
180937-7-3-21.wav,jackhammer
180937-7-3-22.wav,jackhammer
180937-7-3-23.wav,jackhammer
180937-7-3-24.wav,jackhammer
180937-7-3-26.wav,jackhammer
180937-7-3-27.wav,jackhammer
180937-7-3-28.wav,jackhammer
180937-7-3-29.wav,jackhammer
180937-7-3-3.wav,jackhammer
180937-7-3-30.wav,jackhammer
180937-7-3-31.wav,jackhammer
180937-7-3-32.wav,jackhammer
180937-7-3-33.wav,jackhammer
180937-7-3-4.wav,jackhammer
180937-7-3-5.wav,jackhammer
180937-7-3-6.wav,jackhammer
180937-7-3-7.wav,jackhammer
180937-7-3-8.wav,jackhammer
180937-7-3-9.wav,jackhammer
180937-7-4-0.wav,jackhammer
180937-7-4-10.wav,jackhammer
180937-7-4-11.wav,jackhammer
180937-7-4-12.wav,jackhammer
180937-7-4-13.wav,jackhammer
180937-7-4-14.wav,jackhammer
180937-7-4-2.wav,jackhammer
180937-7-4-3.wav,jackhammer
180937-7-4-4.wav,jackhammer
180937-7-4-5.wav,jackhammer
180937-7-4-6.wav,jackhammer
180937-7-4-7.wav,jackhammer
180937-7-4-8.wav,jackhammer
180937-7-4-9.wav,jackhammer
180960-6-0-0.wav,gun_shot
180977-3-1-0.wav,dog_bark
180977-3-1-1.wav,dog_bark
180977-3-1-5.wav,dog_bark
181102-9-0-111.wav,street_music
181102-9-0-117.wav,street_music
181102-9-0-23.wav,street_music
181102-9-0-26.wav,street_music
181102-9-0-50.wav,street_music
181102-9-0-97.wav,street_music
181624-4-0-0.wav,drilling
181624-4-1-0.wav,drilling
181624-4-10-0.wav,drilling
181624-4-2-0.wav,drilling
181624-4-3-0.wav,drilling
181624-4-4-0.wav,drilling
181624-4-5-0.wav,drilling
181624-4-6-0.wav,drilling
181624-4-7-0.wav,drilling
181624-4-8-0.wav,drilling
181624-4-9-0.wav,drilling
181725-3-0-16.wav,dog_bark
181725-3-0-22.wav,dog_bark
181725-3-0-37.wav,dog_bark
182103-9-0-0.wav,street_music
182103-9-0-22.wav,street_music
182103-9-0-26.wav,street_music
182103-9-0-47.wav,street_music
182103-9-0-53.wav,street_music
182103-9-0-8.wav,street_music
182474-1-0-0.wav,car_horn
182739-2-0-13.wav,children_playing
182739-2-0-17.wav,children_playing
182739-2-0-24.wav,children_playing
182739-2-0-35.wav,children_playing
182739-2-0-56.wav,children_playing
182739-2-0-62.wav,children_playing
182739-2-0-78.wav,children_playing
182739-2-0-85.wav,children_playing
182800-2-0-0.wav,children_playing
182800-2-1-0.wav,children_playing
182800-2-2-0.wav,children_playing
182800-2-2-1.wav,children_playing
182800-2-2-2.wav,children_playing
182800-2-2-3.wav,children_playing
182800-2-3-0.wav,children_playing
182800-2-3-1.wav,children_playing
183894-1-5-0.wav,car_horn
183894-1-6-0.wav,car_horn
183894-1-7-0.wav,car_horn
183894-1-8-0.wav,car_horn
183894-1-9-0.wav,car_horn
183989-3-1-18.wav,dog_bark
183989-3-1-21.wav,dog_bark
183989-3-1-23.wav,dog_bark
183989-3-1-25.wav,dog_bark
183992-3-0-10.wav,dog_bark
183992-3-0-3.wav,dog_bark
183992-3-0-6.wav,dog_bark
183992-3-0-9.wav,dog_bark
184355-1-0-0.wav,car_horn
184449-2-0-12.wav,children_playing
184449-2-0-13.wav,children_playing
184449-2-0-15.wav,children_playing
184449-2-0-16.wav,children_playing
184449-2-0-19.wav,children_playing
184449-2-0-24.wav,children_playing
184449-2-0-28.wav,children_playing
184449-2-0-33.wav,children_playing
18453-3-0-0.wav,dog_bark
184575-3-0-0.wav,dog_bark
184575-3-0-1.wav,dog_bark
184575-3-0-2.wav,dog_bark
184575-3-0-3.wav,dog_bark
184623-8-0-0.wav,siren
184623-8-0-1.wav,siren
184623-8-0-2.wav,siren
184623-8-0-3.wav,siren
184623-8-1-0.wav,siren
184725-3-0-1.wav,dog_bark
184725-3-0-2.wav,dog_bark
184725-3-0-4.wav,dog_bark
184725-3-0-5.wav,dog_bark
184805-0-0-101.wav,air_conditioner
184805-0-0-103.wav,air_conditioner
184805-0-0-104.wav,air_conditioner
184805-0-0-112.wav,air_conditioner
184805-0-0-121.wav,air_conditioner
184805-0-0-13.wav,air_conditioner
184805-0-0-16.wav,air_conditioner
184805-0-0-2.wav,air_conditioner
184805-0-0-27.wav,air_conditioner
184805-0-0-32.wav,air_conditioner
184805-0-0-34.wav,air_conditioner
184805-0-0-4.wav,air_conditioner
184805-0-0-40.wav,air_conditioner
184805-0-0-45.wav,air_conditioner
184805-0-0-47.wav,air_conditioner
184805-0-0-48.wav,air_conditioner
184805-0-0-49.wav,air_conditioner
184805-0-0-5.wav,air_conditioner
184805-0-0-51.wav,air_conditioner
184805-0-0-54.wav,air_conditioner
184805-0-0-57.wav,air_conditioner
184805-0-0-58.wav,air_conditioner
184805-0-0-61.wav,air_conditioner
